Objects
100
,,Global Angle rccar_car_01:rccar_car_01,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,-2.02542,-1.37722,2.42535,-589.988,-2809.77,282.665
2,0,-2.00779,-1.36343,2.43101,-589.13,-2810.49,281.875
3,0,-1.98088,-1.34418,2.44124,-588.313,-2811.4,280.416
4,0,-1.9759,-1.34087,2.44246,-588.148,-2811.64,280.069
5,0,-1.97203,-1.33841,2.44229,-587.986,-2811.79,279.891
6,0,-1.97789,-1.34042,2.44119,-588.258,-2811.63,280.221
7,0,-1.97519,-1.34065,2.44154,-588.06,-2811.59,280.101
8,0,-1.97257,-1.3385,2.44279,-587.951,-2811.51,280.076
9,0,-1.96863,-1.33708,2.44177,-587.846,-2811.73,279.973
10,0,-3.10069,-2.24287,2.18473,-659.864,-2785.53,281.864
11,0,-3.11545,-2.25893,2.17801,-660.722,-2785.3,281.214
12,0,-3.17146,-2.29465,2.20432,-664.28,-2783.73,277.399
13,0,-1.89889,-1.29636,2.47047,-583.466,-2812.04,277.327
14,0,-1.9264,-1.31935,2.45066,-584.385,-2810.9,278.425
15,0,-1.93898,-1.32773,2.44591,-584.35,-2809.09,279.682
16,0,-1.90799,-1.30291,2.45825,-582.167,-2806.12,278.681
17,0,-1.91848,-1.31751,2.44618,-581.843,-2805.15,278.789
18,0,-1.93605,-1.33486,2.44159,-581.926,-2801.97,279.894
19,0,-1.91378,-1.31698,2.45637,-579.96,-2799.59,279.416
20,0,-1.94072,-1.34288,2.43713,-580.029,-2796.62,280.54
21,0,-1.8972,-1.31466,2.45424,-577.252,-2793.91,278.859
22,0,-1.90936,-1.31778,2.44824,-576.404,-2789.03,279.776
23,0,-1.92711,-1.33633,2.43544,-576.008,-2785.2,280.399
24,0,-1.97318,-1.37947,2.41034,-576.601,-2778.38,283.615
25,0,-1.91752,-1.33549,2.43713,-572.762,-2776.82,280.141
26,0,-1.94305,-1.33565,2.43484,-573.334,-2769.19,282.643
27,0,-1.956,-1.34158,2.43146,-572.311,-2763.68,283.416
28,0,-1.94622,-1.33789,2.43389,-570.133,-2758.56,283.019
29,0,-1.95279,-1.34683,2.42845,-568.814,-2752.49,283.24
30,0,-1.9486,-1.35419,2.43013,-566.704,-2746.91,283.276
31,0,-1.95118,-1.35723,2.43006,-565.043,-2740.01,283.158
32,0,-1.94937,-1.35732,2.42509,-562.987,-2733.6,283.064
33,0,-1.96272,-1.36991,2.4243,-560.975,-2725.44,284.314
34,0,-1.94296,-1.36714,2.42809,-557.92,-2719.38,282.784
35,0,-1.92028,-1.33874,2.45043,-554.98,-2710.78,282.332
36,0,-1.96646,-1.37896,2.4178,-554.467,-2702.21,283.268
37,0,-1.9487,-1.37258,2.42687,-550.988,-2694.08,282.841
38,0,-1.99369,-1.40289,2.40837,-550.246,-2683.93,284.781
39,0,-1.97579,-1.39974,2.41559,-546.484,-2675.36,283.817
40,0,-3.30048,-2.36599,0.00220899,-633.572,-2703.68,269.668
41,0,-3.3032,-2.37055,-0.0113857,-631.232,-2694.64,269.472
42,0,-3.29849,-2.36786,-0.00335589,-627.921,-2684.06,269.199
43,0,0.00504812,0.0227227,1.25022,-598.453,-2714.31,184.754
44,0,0.0116482,0.0263104,1.24145,-595.623,-2702.45,185.08
45,0,0.00515721,0.0242129,1.24779,-592.588,-2692.38,184.485
46,0,0.0124945,0.0274249,1.244,-589.217,-2681.31,184.586
47,0,0.0117297,0.0265366,1.24602,-585.755,-2670.37,184.285
48,0,0.00997439,0.0234206,1.24945,-582.36,-2659.48,183.846
49,0,0.0111656,0.0211456,1.24911,-579.064,-2647.99,183.607
