Objects
100
,,Global Angle rccar_car_01:rccar_car_01,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43,0,-0.969132,1.8517,0.666589,1079.78,2548.12,253.498
44,0,-0.966536,1.85399,0.669728,1080.28,2547.74,253.347
45,0,-0.968063,1.85263,0.668708,1080.01,2547.95,253.456
46,0,-0.968587,1.8523,0.667741,1079.91,2548.02,253.453
47,0,-0.966839,1.854,0.670091,1080.3,2547.74,253.334
48,0,-0.967051,1.8533,0.668803,1080.1,2547.85,253.358
49,0,-0.97122,1.85086,0.665196,1079.74,2548.37,253.953
50,0,-0.967801,1.85257,0.66838,1080.02,2547.9,253.396
51,0,-0.969203,1.85184,0.667293,1079.8,2548.09,253.481
52,0,-0.967655,1.85297,0.668523,1080.06,2547.88,253.37
53,0,-0.9686,1.85155,0.666963,1079.79,2548.06,253.507
54,0,-0.968041,1.85212,0.668248,1079.93,2547.94,253.411
55,0,-0.96661,1.85349,0.669692,1080.21,2547.77,253.377
56,0,-0.967784,1.85551,0.668855,1080.45,2547.98,253.122
57,0,-0.968834,1.8563,0.667892,1080.3,2548.03,253.35
58,0,-0.977853,1.86162,0.660082,1080.34,2549.16,253.996
59,0,-0.982462,1.86952,0.655506,1080.88,2549.63,254.768
60,0,-0.982677,1.86514,0.655284,1079.48,2548.02,256.406
61,0,-0.832497,1.53865,1.46518,1100.89,2512.23,239.205
62,0,-0.839188,1.55164,1.4362,1098.68,2511.09,241.499
63,0,-0.84069,1.55368,1.43399,1097.3,2508.9,242.507
64,0,-0.842128,1.55493,1.4294,1095.75,2506.26,243.502
65,0,-0.839918,1.55001,1.44769,1094.85,2503.15,243.022
66,0,-0.844264,1.55878,1.42569,1091.85,2500.02,244.212
67,0,-0.84327,1.5548,1.44173,1090.72,2496.4,243.596
68,0,-0.84309,1.55409,1.44422,1088.7,2492.38,243.535
69,0,-0.845694,1.55825,1.43452,1085.43,2488.04,243.579
70,0,-0.845703,1.55523,1.44144,1083.27,2483.16,243.14
71,0,-0.843964,1.55223,1.44951,1080.49,2477.91,242.115
72,0,-0.845502,1.55414,1.44982,1077.3,2472.61,242.202
73,0,-0.847963,1.55551,1.43944,1073.26,2466.58,242.793
74,0,-0.847789,1.55659,1.43817,1069.57,2460.16,242.68
75,0,-0.847052,1.55458,1.44614,1066.03,2453.34,242.079
76,0,-0.849092,1.5559,1.44713,1062.23,2446.54,242.764
77,0,-0.852008,1.56261,1.43188,1057.19,2438.99,243.311
78,0,-0.847113,1.55036,1.45862,1053.57,2430.61,241.869
79,0,-0.854107,1.55586,1.43769,1048.25,2422.68,243.319
80,0,-0.852461,1.55491,1.44885,1043.58,2413.96,241.989
81,0,-0.851247,1.55365,1.45316,1038.63,2404.96,241.462
82,0,-1.01014,1.87834,0.637287,1011.19,2430.82,257.806
83,0,-1.01043,1.8817,0.637485,1006.11,2420.94,257.781
84,0,-1.01417,1.87659,0.637637,1000.12,2410.61,258.894
85,0,-1.01848,1.87777,0.634776,994.121,2400.54,258.532
86,0,-1.01688,1.87599,0.638998,987.993,2388.86,258.768
87,0,-1.01717,1.87226,0.637648,981.399,2377.26,258.992
88,0,-1.01938,1.87277,0.637195,974.477,2365.38,258.348
89,0,-1.02367,1.87391,0.635481,967.495,2353.49,258.236
90,0,-1.02678,1.87771,0.634169,960.949,2341.24,258.198
91,0,-1.12755,1.97994,-0.509254,940.777,2381.76,234.587
92,0,-1.12925,1.97367,-0.520543,933.039,2368.53,234.547
93,0,-1.12614,1.95474,-0.562849,924.213,2355.42,235.614
94,0,-1.11964,1.96186,-0.537464,916.185,2341.81,233.318
95,0,-1.12527,1.96228,-0.532046,908.572,2327.27,233.679
96,0,-1.12671,1.95696,-0.544093,900.13,2312.79,234.198
97,0,-0.00276131,0.00176419,-2.12717,933.097,2295.33,149.821
98,0,-0.00587786,-0.000371772,-2.12395,924.52,2279.69,149.453
99,0,-0.0100147,-0.00458386,-2.11932,915.334,2264.19,148.657
100,0,-0.0152734,-0.00573784,-2.10681,904.803,2248.96,147.336
101,0,-0.025975,-0.00233345,-2.09479,894.174,2233.87,145.843
102,0,-0.0283153,-0.00427208,-2.09096,884.8,2216.61,146.134
103,0,-0.0305215,-0.00686932,-2.088,875.221,2198.94,145.863
104,0,-0.0265254,-0.0104513,-2.08375,865.175,2181,146.608
105,0,-0.0319819,-0.00872065,-2.08365,855.727,2162.25,145.781
106,0,-0.0333236,-0.00726535,-2.07718,845.269,2143.45,145.818
107,0,-0.0334846,-0.0101953,-2.07341,834.821,2124.16,145.722
108,0,-0.0406238,-0.0137692,-2.06971,824.463,2104.68,145.164
109,0,-0.0416252,-0.0115305,-2.06513,813.8,2084.48,145.399
110,0,-0.0425314,-0.0121975,-2.06138,802.981,2063.87,145.743
111,0,-0.0419647,-0.0121779,-2.05746,792.319,2042.79,145.977
112,0,-0.041973,-0.012188,-2.05341,780.694,2021.49,145.96
113,0,-0.0431019,-0.0109468,-2.04743,769.548,1999.7,146.27
114,0,-0.0435124,-0.0121333,-2.04472,757.737,1977.52,146.324
115,0,-0.044629,-0.0126117,-2.0409,746.305,1954.67,146.493
116,0,-0.0452868,-0.013125,-2.03587,734.41,1931.64,146.572
117,0,-0.045068,-0.00970655,-2.02964,722.506,1907.81,146.718
118,0,-0.0442893,-0.0104066,-2.02474,710.258,1884.42,147.066
119,0,-0.0453961,-0.011319,-2.01965,697.751,1859.95,146.808
120,0,-0.0463129,-0.0150618,-2.01729,685.723,1835.18,146.918
121,0,-0.0472039,-0.0089662,-2.00937,672.706,1810.54,147.372
122,0,-0.0466853,-0.00860382,-2.0045,660.318,1785.05,148.074
123,0,-0.0455049,-0.0095482,-1.99982,647.061,1759.48,147.432
124,0,-0.787436,1.14197,-1.65522,550.36,1768.22,215.133
125,0,-0.787741,1.13762,-1.65373,536.965,1741.38,215.081
126,0,-0.782295,1.12684,-1.65737,524.042,1714.36,214.653
127,0,-0.78613,1.12741,-1.6507,510.33,1686.48,214.658
128,0,-0.790069,1.12946,-1.64444,496.452,1658.35,215.3
129,0,-0.790595,1.12735,-1.64062,482.569,1629.68,215.292
130,0,-0.791452,1.12228,-1.63919,468.598,1600.87,215.212
131,0,-0.792572,1.11928,-1.63624,454.663,1571.55,215.461
132,0,-0.793669,1.11612,-1.63281,440.637,1541.8,215.451
133,0,-0.79519,1.11279,-1.62941,426.512,1511.64,215.405
134,0,-0.795718,1.11076,-1.62602,412.226,1481.02,215.404
135,0,-0.792745,1.10691,-1.62574,398.023,1449.99,215.299
136,0,-0.78973,1.09778,-1.62701,383.841,1418.92,214.546
137,0,-0.795788,1.09832,-1.62093,369.235,1387.08,215.121
138,0,-0.7947,1.09361,-1.61923,354.616,1354.81,214.975
139,0,-0.0406424,0.0149917,-1.90883,425.264,1293.48,149.386
140,0,-0.0377082,0.00903067,-1.90797,410.745,1260.65,149.5
141,0,-0.0372119,0.00964387,-1.90312,396.171,1227.71,149.525
142,0,-0.0378325,0.0090112,-1.8986,381.612,1194.27,149.581
143,0,-0.0378314,0.0091722,-1.89433,366.963,1160.51,149.663
144,0,-0.0369048,0.0123405,-1.88792,352.416,1126.5,149.441
145,0,-0.0341004,0.00920488,-1.88548,337.483,1091.72,149.508
146,0,-0.0326017,0.00926529,-1.88141,322.633,1056.8,149.248
147,0,-0.030811,0.00647193,-1.87784,307.865,1021.48,149.316
148,0,-0.0311655,0.00505347,-1.87364,292.877,985.711,149.473
149,0,-0.0313246,0.00333837,-1.87018,278.038,949.601,149.576
150,0,-0.0299196,0.000706298,-1.86668,263.23,913.012,149.712
151,0,-0.0280016,-0.00174171,-1.86421,248.363,875.966,149.713
152,0,-0.0273479,-0.00220741,-1.86058,233.426,838.748,149.691
153,0,-0.0281317,-0.005116,-1.85776,218.422,801.024,149.866
154,0,-0.0296016,-0.00712538,-1.85412,203.41,763.01,149.962
155,0,-0.0302711,-0.00902847,-1.85141,188.269,724.68,150.168
156,0,-0.0284857,-0.0115791,-1.84918,173.317,685.785,150.179
157,0,-0.0251294,-0.0134426,-1.84661,158.577,646.6,150.215
158,0,-0.0225756,-0.0132266,-1.84471,143.527,606.991,149.953
159,0,-0.0206673,-0.0110464,-1.8414,128.573,566.996,149.612
160,0,-0.0192699,-0.00911686,-1.83844,113.658,526.646,149.216
161,0,-0.0184536,-0.00798668,-1.83511,98.7489,485.888,148.897
162,0,-0.0164846,-0.00816868,-1.83119,84.0328,444.788,148.74
163,0,-0.015379,-0.00869345,-1.82772,69.0812,403.209,148.659
164,0,-0.0151291,-0.0098385,-1.82347,54.3544,361.248,148.813
165,0,-0.0165448,-0.00982348,-1.8191,39.7631,318.892,148.993
166,0,-0.0178758,-0.010159,-1.81483,25.3446,276.221,149.019
167,0,-0.0219635,-0.00653797,-1.80896,10.9452,233.225,148.89
168,0,-0.0232826,-0.00544462,-1.80401,-3.16527,189.878,148.477
169,0,-0.024915,-0.00471295,-1.79932,-17.2684,146.166,148.034
170,0,-0.0244823,-0.0106527,-1.79663,-31.1283,101.662,148.07
171,0,-0.0255782,-0.0104754,-1.79093,-45.1023,57.1512,147.84
172,0,-0.0239829,-0.0122688,-1.78482,-58.9786,12.2591,147.896
173,0,-0.0221248,-0.0191336,-1.78337,-72.7948,-33.427,148.195
174,0,-0.0187308,-0.0268302,-1.78075,-86.2422,-79.3954,148.742
175,0,-0.0217608,-0.024371,-1.7752,-99.5945,-125.47,149.241
176,0,-0.0236305,-0.0241272,-1.77125,-112.56,-172.061,149.438
177,0,-0.026695,-0.0209528,-1.76739,-125.645,-218.855,149.588
178,0,-0.0295875,-0.0186296,-1.76224,-138.554,-265.939,149.903
179,0,-0.0312104,-0.0198339,-1.75826,-151.356,-313.377,150.197
180,0,-0.031877,-0.0207951,-1.7538,-164.33,-361.14,150.739
181,0,-0.0324521,-0.0221563,-1.75029,-177.146,-409.302,151.429
182,0,-0.0306102,-0.0266829,-1.75022,-189.603,-457.744,151.92
183,0,-0.0302528,-0.0267509,-1.74711,-202.23,-506.454,152.594
184,0,-0.0314647,-0.0248665,-1.74398,-214.415,-555.687,153.088
185,0,-0.0316727,-0.0238922,-1.74232,-226.504,-605.217,153.493
186,0,-0.0324292,-0.018988,-1.73912,-238.496,-654.95,153.752
187,0,-0.0298855,-0.0185814,-1.73918,-250.344,-705.091,154.042
188,0,-0.0269349,-0.0185365,-1.73747,-261.887,-755.381,154.319
189,0,-0.0220778,-0.0190419,-1.73457,-273.027,-805.511,154.443
190,0,-0.0187406,-0.0218058,-1.73296,-283.995,-855.732,154.726
191,0,-0.015202,-0.0200578,-1.73,-294.782,-905.75,154.813
192,0,-0.00940083,-0.0161936,-1.72781,-305.269,-955.513,154.662
193,0,-0.00509339,-0.00720206,-1.72353,-315.417,-1004.41,154.047
194,0,-0.00216798,-0.00368208,-1.71956,-325.05,-1053.02,154.138
195,0,0.00035622,0.00145356,-1.71657,-334.816,-1101.46,153.887
196,0,0.00274374,0.0042774,-1.7133,-344.317,-1149.45,153.703
197,0,0.00360047,0.00802774,-1.70817,-353.871,-1196.97,153.593
198,0,0.00511892,0.0100648,-1.70288,-363.304,-1244.02,153.602
199,0,0.010241,0.00963106,-1.69854,-372.322,-1290.52,153.645
