timestamp,x,y,z,rx,ry,rz,steer,velocity
14-12-2018 01:40:50,1.3110922841536685,-0.041370385008993905,0.15259286645655318,81.08168403694418,-0.12713806517744508,177.5918332721239,8300,0
14-12-2018 01:40:50,1.3110655082399816,-0.02423741033648635,0.1525132871550403,81.94980611592452,-0.14118459598546845,177.48202262667573,8300,0
14-12-2018 01:40:50,1.3108937780205516,-0.007839658616606475,0.15256214028382498,82.96034361274096,-0.21300419376342938,177.56730626962644,8300,12.0
14-12-2018 01:40:50,1.3105038466074055,0.009735874066589583,0.15230466638082554,83.80512986662323,-0.17238821454110373,177.44697760437188,8300,12.0
14-12-2018 01:40:50,1.3097762020895125,0.026831722025064307,0.1520364386438144,84.68666759238157,-0.2230275003547715,177.39007999233607,8300,12.0
14-12-2018 01:40:50,1.3087759194573585,0.04382208449966644,0.1518768899117857,85.57957354423276,-0.291805450268323,177.32451419558097,8300,12.0
14-12-2018 01:40:50,1.3075455430471117,0.06069450671684803,0.1517780481798505,86.51195555484378,-0.3242377249375494,177.39573553712165,8300,12.0
14-12-2018 01:40:50,1.3058949132345148,0.07768240041141922,0.151872255833446,87.41462784521197,-0.33838296071762813,177.38958641094615,8300,12.0
14-12-2018 01:40:50,1.3040095177764688,0.09514594157755203,0.1517290172244424,88.28339470148549,-0.3136767930169466,177.27042995480306,8300,12.0
14-12-2018 01:40:50,1.3018002461149953,0.11139565726573417,0.15226595935917958,89.26869532894177,-0.24114542270399614,177.43076653027447,8300,12.0
14-12-2018 01:40:50,1.2989128649311936,0.12812183854983325,0.15202989755887017,90.0660287840276,-0.34320193851284936,176.8981186202476,8300,12.0
14-12-2018 01:40:50,1.2965917962560434,0.14397333459081124,0.15254520122194887,90.87030430123005,-0.3105246710952452,176.63560677262913,8300,12.0
14-12-2018 01:40:50,1.293812985374961,0.1586272360967523,0.1538059298068601,92.00807297204055,-0.33384945953437617,177.08589236744768,8300,12.0
14-12-2018 01:40:50,1.2907127656789483,0.1779800127535248,0.15265194860581854,92.95259819314751,-0.10290882939218358,177.09389326412048,8300,12.0
14-12-2018 01:40:50,1.2872538951914023,0.19430513250491038,0.15294194740231468,93.91036203844105,-0.07277934295554368,177.22164329261213,8300,12.0
14-12-2018 01:40:50,1.28351093231261,0.21105551924500146,0.1526579006345442,94.80466197572176,-0.06920739411455741,177.15346130197673,8300,12.0
14-12-2018 01:40:50,1.2800599875190664,0.22892496240582086,0.15214665904911828,95.82117721987971,0.07111164927893414,177.6809228456653,8300,12.0
14-12-2018 01:40:50,1.2752019923052282,0.24463193187424237,0.15226522183604901,96.70256357726213,-0.02124288633473775,177.2317300898254,8300,12.0
14-12-2018 01:40:50,1.2707065655044645,0.2597286364425424,0.15277896056313836,97.84048964136205,-0.07946137774553162,177.48514996528874,8300,12.0
14-12-2018 01:40:50,1.2661853470588957,0.2782390445777409,0.15207606731002513,98.63305274846736,0.040809343673264054,177.21298565926344,8300,12.0
14-12-2018 01:40:50,1.213791535847719,0.3408623270058299,0.2358155344339277,88.50671441906503,-27.288094242384837,46.721795462909206,8300,12.0
14-12-2018 01:40:50,1.2794555492118076,0.3688659513126072,0.23832165092331048,114.16729894844845,-25.427674057739523,-52.490274275606644,8300,12.0
14-12-2018 01:40:50,1.2733056469972663,0.3854417619564385,0.23832925415137746,115.09250479966956,-25.47466840906139,-52.341162145809214,8300,12.0
14-12-2018 01:40:50,1.2668869864702272,0.40186491955979664,0.2383865243750755,116.0033405447272,-25.500831000997742,-52.18972467722272,8300,12.0
14-12-2018 01:40:50,1.2602677261400543,0.41831933600676435,0.23850684219060944,116.91064760598151,-25.50530764434922,-52.16922237419991,8300,12.0
14-12-2018 01:40:50,1.2261317419857278,0.4024626468627611,0.15281248361237534,104.67894608522253,-0.09101960374243108,178.29776745331628,8300,12.0
14-12-2018 01:40:50,1.2197098723258644,0.41825751968908037,0.15301788325849452,105.63519045727891,-0.015065621501902505,178.30367103744862,8300,12.0
14-12-2018 01:40:50,1.2130804467049419,0.4338850941927725,0.1530612986679392,106.60143651885956,-0.04834660563553465,178.3236515437481,8300,12.0
14-12-2018 01:40:50,1.206097338212805,0.4494501927315416,0.1530266898491147,107.53812029024117,-0.08060510671603939,178.27803959239347,8300,12.0
14-12-2018 01:40:50,1.198798280700377,0.4648755448618388,0.15304290258252887,108.45541429700867,-0.08159256003966926,178.26716791958165,8300,12.0
14-12-2018 01:40:50,1.1908808154489998,0.4802940443935368,0.15356606759055216,109.15680206422547,0.05018774776478426,177.71717376103092,8300,12.0
14-12-2018 01:40:50,1.183060606218178,0.49551674842799004,0.1536252638573513,110.07690653204138,0.029044617955282206,177.79308278368302,8300,12.0
14-12-2018 01:40:50,1.1750109519547234,0.5105070198400996,0.15374724109470655,110.95065552022044,0.05281047749777314,177.75550848550355,8300,12.0
14-12-2018 01:40:50,1.166748669051555,0.5253468116844675,0.1538327018599252,111.83042554648358,0.10571974393380323,177.78730490640606,8300,12.0
14-12-2018 01:40:50,1.1582653769957536,0.5401693029036115,0.15382976188241926,112.73245008534595,0.1655670208117795,177.81409567435165,8300,12.0
14-12-2018 01:40:50,1.1496436341647895,0.5549011161522499,0.15375495714675474,113.63325717730507,0.15594834042711275,177.81165430007098,8300,12.0
14-12-2018 01:40:50,1.14079505953008,0.5694657466025869,0.1535101435505029,114.51914395177604,0.09210996006102432,177.79418339545015,8300,12.0
14-12-2018 01:40:50,1.1316890773018018,0.5840495213744508,0.1534060120774085,115.41648359062441,0.026845534238607915,177.7775452532481,8300,12.0
14-12-2018 01:40:50,1.122551531928545,0.5982935485070726,0.15321004956398362,116.3142766676567,-0.051629883505321834,177.7892558802439,8300,12.0
14-12-2018 01:40:50,1.1128570049144806,0.6121847619769626,0.1529254064404658,117.18782538627075,-0.07020215996040119,177.72903830202696,8300,12.0
14-12-2018 01:40:50,1.102829043490154,0.6260865176872834,0.15298809830030627,118.11747405021866,-0.04741389923982932,177.74627732627502,8300,12.0
14-12-2018 01:40:50,1.0926869037032687,0.6398445962688981,0.15319591446374897,119.08005052643588,0.04481787283645947,177.80456055986087,8300,12.0
14-12-2018 01:40:50,1.082299065005371,0.6530446228756408,0.15346990647480188,119.99222208959999,0.12103966858536495,177.60398612340651,8300,12.0
14-12-2018 01:40:50,1.0717483546988387,0.6670775493925105,0.15355942637596529,120.98313178988961,0.12993298500378975,177.8799340347449,8300,12.0
14-12-2018 01:40:50,1.0609486282579672,0.6804250328072028,0.15354460813358817,121.90999027219863,0.14346574430585443,177.81804565458717,8300,12.0
14-12-2018 01:40:50,1.0502002465409759,0.6937475157123174,0.15375242933599415,122.8067737691662,0.1634690072221515,177.73786645313058,8300,12.0
14-12-2018 01:40:50,1.0390552049783315,0.7066634024784972,0.15366256209770088,123.71121262186004,0.11861428009484516,177.67178745042648,8300,12.0
14-12-2018 01:40:50,1.0276270970172983,0.7195302317888429,0.1538140744742928,124.64741362204842,0.0896440947680869,177.70398601237827,8300,12.0
14-12-2018 01:40:50,0.9878506946598947,0.7743229850881341,0.2562340936797335,128.6457724744798,-63.22823784490935,-5.544216667771438,8300,12.0
14-12-2018 01:40:50,0.9751992280007966,0.7850350480639783,0.25515670941882534,129.25176792666895,-62.735976775909705,-5.272569972467971,8300,12.0
14-12-2018 01:40:50,1.00419268171861,0.7431776698777731,0.14394256703196953,126.36794921173704,0.038028868340010555,176.43290150385823,8300,12.0
14-12-2018 01:40:50,0.9916793449258551,0.7551321592528816,0.1442065352134632,127.23567535173426,0.01854480248401165,176.38063036544918,8300,12.0
14-12-2018 01:40:50,0.9792571681451773,0.7669721985342237,0.14432282313436223,128.1472670726957,0.037309638650016685,176.32318355591013,8300,12.0
14-12-2018 01:40:50,0.966618854982152,0.7787081404428738,0.1442875316068107,129.07597598536117,0.07495133432600162,176.3494426231129,8300,12.0
14-12-2018 01:40:51,0.9538494441235682,0.7902105812370777,0.144178076141493,129.97919908223795,0.1070369926899545,176.3826526849048,8300,12.0
14-12-2018 01:40:51,0.9409191228700943,0.8014876302161452,0.14423305554465563,130.86727655640956,0.1084727268805763,176.40337433557448,8300,12.0
14-12-2018 01:40:51,0.927564953016573,0.812594508974226,0.1443575162147401,131.72862245363407,0.10917550203279171,176.40544753424402,8300,12.0
14-12-2018 01:40:51,0.9143036500522883,0.8234736546920978,0.1444810211665977,132.64955871212933,0.1578562429427393,176.42005923648705,8300,12.0
